Time (days),Sucrose input (mol of sucrose),Final deficit in sucrose of the whole root system (mol of sucrose),Cumulated amount of C present in the root-soil system (mol of C),Cumulated amount of C that has been respired by roots (mol of C),Cumulated amount of C that has been degraded in the soil (mol of C),Root structural mass (g),Root necromass (g),Root length (m),Root surface (m2),Total root hairs mass (g),Total living root hairs surface (m2),Sucrose in the root (mol of sucrose),Hexose in the mobile pool of the roots (mol of hexose),Hexose in the reserve pool of the roots (mol of hexose),Hexose in the soil (mol of hexose),Mucilage in the soil (mol of hexose),Cells in the soil (mol of equivalent-hexose),Deficit of sucrose in the root (mol of sucrose),Deficit of hexose in the mobile pool of the roots (mol of hexose),Deficit of hexose in the soil (mol of hexose),Deficit of mucilage in the soil (mol of hexose),Deficit of cells in the soil (mol of hexose),CO2 originating from root growth (mol of C),CO2 originating from root maintenance (mol of C),Structural mass produced (g),Hexose unloaded from phloem (mol of hexose),Sucrose reloaded in the phloem (mol of hexose),Hexose mobilized from reserve (mol of hexose),Hexose stored as reserve (mol of hexose),Hexose emitted in the soil (mol of hexose),Hexose taken up from the soil (mol of hexose),Mucilage secreted in the soil (mol of hexose),Cells release in the soil (mol of equivalent-hexose),Total rhizodeposition (mol of hexose),Hexose degraded in the soil (mol of hexose),Mucilage degraded in the soil (mol of hexose),Cells degraded in the soil (mol of equivalent-hexose),Concentration of hexose in the main root tip (mol of hexose per g),Soil temperature (degree Celsius)
2.791666689,1.8000000143999998e-06,0.0,0.0014404404095711102,7.822543121310986e-06,5.734729656711105e-07,0.000766025084277657,0.0,0.01990476386859997,4.2711822883682396e-05,1.8097018716247495e-05,6.032339572082497e-05,6.423843285498531e-05,7.872895725202158e-05,3.920610514969522e-06,2.424837321486984e-05,1.3937135147981883e-08,7.2911127000476755e-09,0.0,0.0,0.0,0.0,0.0,1.2558453101057647e-07,1.0585098057671358e-08,1.1704096129551317e-05,2.1551688061146657e-06,0.0,9.05541885955096e-07,9.64062366602852e-07,6.413748086620924e-07,2.9046399866307056e-10,4.062498347167126e-10,1.2427315528496475e-10,6.41614867653431e-07,2.8067018637934592e-09,1.1240203094177404e-10,1.2253061287653209e-11,0.017282435367275636,10
2.833333356,1.8000000143999998e-06,0.0,0.0014618836525071375,7.960378910220432e-06,5.913636894107232e-07,0.0007772003397842578,0.0,0.02019514707744739,4.3350408912631013e-05,1.8659700378798874e-05,6.21990012626629e-05,6.495770551143926e-05,8.009147489469532e-05,3.979300200815284e-06,2.489385638992929e-05,1.4229228522951236e-08,7.400660217734654e-09,0.0,0.0,0.0,0.0,0.0,1.2709192690940232e-07,1.0743862000044255e-08,1.1737937169152228e-05,2.1614547158920783e-06,0.0,9.190974198710415e-07,9.777871057168028e-07,6.486322129153372e-07,2.952878910308687e-10,4.0768658105689444e-10,1.219916366853193e-10,6.488666032420487e-07,2.853749964849549e-09,1.1559320608754206e-10,1.2444118998340557e-11,0.019146227740732217,10
2.8750000229999997,1.8000000143999998e-06,0.0,0.0014833248576946888,8.099880413519435e-06,6.095634296637472e-07,0.0007883749133974421,0.0,0.02048551256764862,4.398895597624154e-05,1.9256783906783714e-05,6.418927968927904e-05,6.567395286287062e-05,8.145209931321066e-05,4.038158486521129e-06,2.554678447962643e-05,1.4519288888552626e-08,7.507099361488164e-09,0.0,0.0,0.0,0.0,0.0,1.285981031703358e-07,1.0903400128667767e-08,1.1771657141169068e-05,2.1675053259372917e-06,0.0,9.326918952311042e-07,9.915501809369496e-07,6.561300594053365e-07,3.0023320304269077e-10,4.08980621080875e-10,1.1907242528548596e-10,6.563578792486604e-07,2.9017365051591996e-09,1.1892025547948585e-10,1.2633281531976455e-11,0.021150636162507636,10
2.91666669,1.8000000143999998e-06,0.0,0.0015047697605305654,8.23555136368492e-06,6.280619748752638e-07,0.0007995486819004494,0.0,0.02077585713748015,4.462745703355624e-05,1.9763301035557596e-05,6.587767011852532e-05,6.638722975465543e-05,8.281281987869488e-05,4.096559914680035e-06,2.6206637994587925e-05,1.4806006569598587e-08,7.614276538572294e-09,0.0,0.0,0.0,0.0,0.0,1.2460912552774253e-07,1.1061824637742094e-08,1.1680285631781138e-05,2.1734462452303533e-06,0.0,9.461808503812174e-07,1.0045822785401234e-06,6.631068459626348e-07,3.0505460891550594e-10,4.087133531288835e-10,1.1999598136541562e-10,6.633305006882136e-07,2.9482763922219125e-09,1.2199567208292002e-10,1.2818804281284839e-11,0.023197325524648985,10
2.958333357,1.8000000143999998e-06,0.0,0.0015262253452792685,8.360717558875186e-06,6.468275724783228e-07,0.0008107225714522551,0.0,0.021066204852701827,4.526596500794514e-05,2.0027319757497298e-05,6.6757732524991e-05,6.709782678125432e-05,8.417613998657363e-05,4.153749456048762e-06,2.687224493870429e-05,1.5087939553772707e-08,7.724463702801514e-09,0.0,0.0,0.0,0.0,0.0,1.1394918839176337e-07,1.1217006798503309e-08,1.143790827374545e-05,2.178805975602177e-06,0.0,9.593898965106942e-07,1.0165794378794214e-06,6.689067741383471e-07,3.0943853747722525e-10,4.061330237545542e-10,1.231952406509938e-10,6.691266638652754e-07,2.990391484507628e-09,1.2420003958043243e-10,1.3008076421773904e-11,0.02523956852129771,10
3.0000000239999998,1.8000000143999998e-06,0.0,0.0015476794687773136,8.487032642575551e-06,6.658643656701641e-07,0.000821897050031828,0.0,0.021356567873504033,4.5904506641063595e-05,2.0313811677943367e-05,6.771270559314453e-05,6.780643604706856e-05,8.55370085712838e-05,4.211054308548857e-06,2.7543918417925275e-05,1.5365572505562337e-08,7.837011007996404e-09,0.0,0.0,0.0,0.0,0.0,1.1494258073242546e-07,1.1372502967939835e-08,1.1460970500018942e-05,2.1827814971714587e-06,0.0,9.726255760073398e-07,1.029930428507434e-06,6.750205015719766e-07,3.139026366114467e-10,4.041056639486689e-10,1.2575374396380247e-10,6.752364583432776e-07,3.0331197143789235e-09,1.2647271215903927e-10,1.3206438768913177e-11,0.02725248252395634,10
3.0416666909999996,1.8000000143999998e-06,0.0,0.0015691315815737962,8.615019052971946e-06,6.851775400096465e-07,0.0008330719146079872,0.0,0.021646940924227018,4.654307033112984e-05,2.0634692441866527e-05,6.878230813955508e-05,6.851307071426162e-05,8.689520701793502e-05,4.2685330352492695e-06,2.8221701952339936e-05,1.5639420688587838e-08,7.95127515823159e-09,0.0,0.0,0.0,0.0,0.0,1.1645796534545899e-07,1.1528445050935944e-08,1.1495745340082443e-05,2.1867306944139047e-06,0.0,9.859014151604144e-07,1.0433801418608266e-06,6.811786190575005e-07,3.1845857089667613e-10,4.0267594665467134e-10,1.276727045816462e-10,6.813905091378401e-07,3.0766260719381078e-09,1.2882776362917114e-10,1.340855434645947e-11,0.02922079628412514,10
3.083333358,1.8000000143999998e-06,0.0,0.001590581679715801,8.744675810720297e-06,7.047720181531439e-07,0.0008442469855157118,0.0,0.021937319336368534,4.718164581157124e-05,2.0989967291513016e-05,6.996655763837672e-05,6.921770975047481e-05,8.825076449132084e-05,4.326184764036124e-06,2.8905609944798714e-05,1.5909932330743724e-08,8.066615332351519e-09,0.0,0.0,0.0,0.0,0.0,1.1797193486719093e-07,1.1684822881159355e-08,1.153034575737098e-05,2.1907219563735657e-06,0.0,9.992172125381159e-07,1.0568689413249706e-06,6.873519527448824e-07,3.2309725824521873e-10,4.0178194222201474e-10,1.289532034434908e-10,6.875595906323027e-07,3.120863027859867e-09,1.3127030006612988e-10,1.3613029323564128e-11,0.03113588447336779,10
3.125000025,1.8000000143999998e-06,0.0,0.0016120298788106205,8.876002018650642e-06,7.245330835447689e-07,0.0008554221008054148,0.0,0.022227698901752704,4.74726719293916e-05,2.1379639739190072e-05,7.126546579730023e-05,6.993695082727349e-05,8.957102993313705e-05,4.384008702723025e-06,2.9595106333623957e-05,1.6194841043527312e-08,8.17812370634552e-09,0.0,0.0,0.0,0.0,0.0,1.1948457549995483e-07,1.1841632430390725e-08,1.1564787737380091e-05,2.1615178752026727e-06,0.0,1.0125727851694603e-06,1.0703967238563607e-06,6.929683495224881e-07,3.25814597750919e-10,4.1852159471287443e-10,1.25260291175097e-10,6.93186316810625e-07,3.146146099493772e-09,1.336128819292863e-10,1.3751917181094197e-11,0.03251339276043496,10
3.1666666919999997,1.8000000143999998e-06,0.0,0.0016334760560638383,9.008995157062546e-06,7.445860497395016e-07,0.0008665969514136708,0.0,0.022518071589526976,4.811123482129194e-05,2.1803710090896457e-05,7.267903363632151e-05,7.065214763448294e-05,9.090341778725627e-05,4.430118034072497e-06,3.0291937941189792e-05,1.6489759255292084e-08,8.289780604381668e-09,0.0,0.0,0.0,0.0,0.0,1.2099439886295385e-07,1.1998739548948894e-08,1.1598920959962373e-05,2.1696064143810633e-06,0.0,1.0259677764865332e-06,1.0720771078360068e-06,7.003540107858407e-07,3.306093271262231e-10,4.313306565878913e-10,1.2561159279025572e-10,7.005803437080926e-07,3.19179389287824e-09,1.364124448231177e-10,1.3954694754107912e-11,0.016407816888688746,10
3.2083333589999996,1.8000000143999998e-06,0.0,0.0016549202154298999,9.143652460866365e-06,7.649297259905248e-07,0.0008777714599296814,0.0,0.022808435388211968,4.874977816506398e-05,2.226217910650761e-05,7.420726368835871e-05,7.135946239832474e-05,9.222987305972684e-05,4.500168195180945e-06,3.098618853227346e-05,1.678762281336318e-08,8.401121560276753e-09,0.0,0.0,0.0,0.0,0.0,1.2250354662448075e-07,1.2153757179337994e-08,1.1632977531621805e-05,2.185370501116397e-06,0.0,1.0364281041915898e-06,1.1064782653000377e-06,6.97823350164138e-07,3.3533812665777673e-10,4.3696796050756454e-10,1.2542830815569559e-10,6.980504083061434e-07,3.2374209538067808e-09,1.391044024364733e-10,1.408735226061123e-11,0.013860831065039539,10
3.250000026,1.8000000143999998e-06,0.0,0.0016763623561515018,9.27997288399243e-06,7.855659179811751e-07,0.0008889454667701031,0.0,0.023098786151117396,4.93882928416595e-05,2.275504552487919e-05,7.585015174959729e-05,7.206234584023628e-05,9.357328135450018e-05,4.558502561474912e-06,3.168373234685626e-05,1.7085340846900515e-08,8.511423413087829e-09,0.0,0.0,0.0,0.0,0.0,1.2401117731254816e-07,1.2309245813516019e-08,1.1666873258793171e-05,2.1942331449768895e-06,0.0,1.0528755638664138e-06,1.11120993016038e-06,7.011668952888926e-07,3.4001234202161094e-10,4.3975298553550537e-10,1.2456386852335884e-10,7.0139119980093e-07,3.283068364064602e-09,1.4203495199816585e-10,1.4262015712282491e-11,0.014573049006869914,10
3.291666693,1.8000000143999998e-06,0.0,0.0016978024729139975,9.417958142022923e-06,8.064982260396247e-07,0.0009001189352898391,0.0,0.023389122926039466,5.002677675707298e-05,2.3282308656049922e-05,7.76076955201664e-05,7.276208725724365e-05,9.491707134089405e-05,4.617006219729444e-06,3.238667835452453e-05,1.738158506666052e-08,8.620032702163409e-09,0.0,0.0,0.0,0.0,0.0,1.2551844203390253e-07,1.2466815996590392e-08,1.1700731650906722e-05,2.2005171947852612e-06,0.0,1.0663881310619578e-06,1.1248917893164909e-06,7.066198831781903e-07,3.447144380194457e-10,4.4135649710613984e-10,1.2305394955371938e-10,7.068395791868305e-07,3.3291610719173204e-09,1.451122773461376e-10,1.444466047813943e-11,0.016111635150750987,10
3.3333333599999997,1.8000000143999998e-06,0.0,0.0017192405599018767,9.55760826917609e-06,8.277324361402738e-07,0.0009112917479548584,0.0,0.023679442658917433,5.066522319507409e-05,2.3843965943522605e-05,7.947988647840868e-05,7.345898419564077e-05,9.626008536921712e-05,4.675678569491905e-06,3.309559073964141e-05,1.767571807418162e-08,8.726308432738446e-09,0.0,0.0,0.0,0.0,0.0,1.2702451786482282e-07,1.2625609288343941e-08,1.1734469952492001e-05,2.206206152005728e-06,0.0,1.0799396608694856e-06,1.1386120106319454e-06,7.126379849680124e-07,3.4951708295681337e-10,4.424566693137892e-10,1.209043173817717e-10,7.128518288717511e-07,3.3760827681754297e-09,1.4832366179268958e-10,1.4628586806733302e-11,0.01796920141770172,10
3.375000027,1.8000000143999998e-06,0.0,0.0017406766108872568,9.698922745263106e-06,8.492753030218877e-07,0.0009224637799540218,0.0,0.02396974210659869,5.130362502359771e-05,2.444001374816462e-05,8.146671249388206e-05,7.415317251568915e-05,9.760177961498698e-05,4.734518968510932e-06,3.381074290478551e-05,1.7967444167920477e-08,8.829614057639649e-09,0.0,0.0,0.0,0.0,0.0,1.28529290557731e-07,1.2785185529285636e-08,1.1768079803805474e-05,2.2116233887032655e-06,0.0,1.0935300049484497e-06,1.1523704039674769e-06,7.189306140408051e-07,3.544511994495122e-10,4.433952127423148e-10,1.181166222534548e-10,7.191376746763514e-07,3.4239976972465993e-09,1.5166911900345725e-10,1.48109973522534e-11,0.019948986255676347,10
3.416666694,1.8000000143999998e-06,0.0,0.0017621158435071449,9.83690065678327e-06,8.711183837477191e-07,0.000933634899257438,0.0,0.024260017838355092,5.194197469807863e-05,2.4956749814669823e-05,8.318916604889941e-05,7.484472161413882e-05,9.89438599044445e-05,4.792958245360539e-06,3.453172758297625e-05,1.82555543322509e-08,8.933389603492004e-09,0.0,0.0,0.0,0.0,0.0,1.2503412030121486e-07,1.2943791218949179e-08,1.1687855369921296e-05,2.216901831900637e-06,0.0,1.107027701995935e-06,1.165466978845542e-06,7.248147009765578e-07,3.592926317793354e-10,4.4290332508819763e-10,1.1876568535516535e-10,7.25017077355222e-07,3.4707301540446515e-09,1.5479316075777479e-10,1.4990139502809368e-11,0.02196103468977953,10
3.4583333609999998,1.8000000143999998e-06,0.0,0.0017835662375121426,9.963913305385959e-06,8.932287037542955e-07,0.0009448060406984814,0.0,0.024550294145346242,5.258032563756683e-05,2.5220532643483945e-05,8.406844214494648e-05,7.553390844033486e-05,0.00010028910782688727,4.850132866709827e-06,3.525739596131505e-05,1.8538484769235025e-08,9.040307429795261e-09,0.0,0.0,0.0,0.0,0.0,1.139136476957303e-07,1.3099000906958878e-08,1.1434924269857662e-05,2.2216263764079057e-06,0.0,1.1202333020543242e-06,1.1774079234036127e-06,7.295449289754607e-07,3.636817643931178e-10,4.399422395679456e-10,1.2209048588409064e-10,7.297432799365197e-07,3.5128688722647517e-09,1.5701180258381614e-10,1.5172659580834686e-11,0.023963089538672308,10
3.5000000279999997,1.8000000143999998e-06,0.0,0.0018050152036104047,1.0092042694373523e-05,9.156103952207794e-07,0.0009559778544278418,0.0,0.024840587921400058,5.321871499353029e-05,2.5506039864791717e-05,8.502013288263905e-05,7.622142284176987e-05,0.00010163232693014149,4.907419471463168e-06,3.598808613737984e-05,1.8816721383027607e-08,9.149717196094978e-09,0.0,0.0,0.0,0.0,0.0,1.1487488259101716e-07,1.325450639654765e-08,1.1457320950668187e-05,2.2249712259299465e-06,0.0,1.1334647668759982e-06,1.190751371629339e-06,7.346139528293616e-07,3.681529199051109e-10,4.375298940396942e-10,1.2477455246047482e-10,7.348081043559567e-07,3.5556238446727825e-09,1.5929328024711763e-10,1.5364786160756716e-11,0.025933492198343126,10
3.541666695,1.8000000143999998e-06,0.0,0.001826462158686168,1.0221843558661783e-05,9.382686641829951e-07,0.0009671501330535596,0.0,0.0251308937775442,5.3857130914999866e-05,2.582592281872246e-05,8.608640939574153e-05,7.69072842892784e-05,0.00010297325149297253,4.96488027936141e-06,3.6723866871603404e-05,1.9090787578893938e-08,9.260975268545049e-09,0.0,0.0,0.0,0.0,0.0,1.1639041345249656e-07,1.3410450835763402e-08,1.1492161579648395e-05,2.2282771337829535e-06,0.0,1.146736467330304e-06,1.204197275228546e-06,7.397526152849858e-07,3.727173144490962e-10,4.357195705125039e-10,1.2681911120618365e-10,7.399424366522555e-07,3.599163746967007e-09,1.6165337464616971e-10,1.5561038756113026e-11,0.027858643617229114,10
3.583333362,1.8000000143999998e-06,0.0,0.0018479070988126854,1.0353314907917377e-05,9.612084168548208e-07,0.0009783226930302447,0.0,0.025421206944447078,5.4495562913667596e-05,2.618018743714114e-05,8.726729145713713e-05,7.75914759764025e-05,0.00010431187839138895,5.0225144023369295e-06,3.7464776438903026e-05,1.9361140821892198e-08,9.373440514309754e-09,0.0,0.0,0.0,0.0,0.0,1.1790452400020665e-07,1.3566825255386894e-08,1.1526824595103909e-05,2.231616654551755e-06,0.0,1.1600481983006084e-06,1.2176823212761274e-06,7.449303671097254e-07,3.7736474604892025e-10,4.3445027901667105e-10,1.2822525765949482e-10,7.451156779003526e-07,3.643435064057738e-09,1.6409703601841178e-10,1.5760011894791337e-11,0.029730974090198644,10
3.6250000289999997,1.8000000143999998e-06,0.0,0.001869350057579003,1.0486455837006336e-05,9.843969617391668e-07,0.0009894953690304728,0.0,0.025711523126161446,5.502499379674978e-05,2.6568837861427588e-05,8.856279287142528e-05,7.827903554833274e-05,0.00010563662626531135,5.080321034459502e-06,3.8212310484407627e-05,1.964760353933786e-08,9.485128672866985e-09,0.0,0.0,0.0,0.0,0.0,1.19417302377362e-07,1.3723626711597024e-08,1.1561326424514568e-05,2.224880884939537e-06,0.0,1.1733997736415203e-06,1.2312064057640932e-06,7.515977565105354e-07,3.8146350644130054e-10,4.5303297717946277e-10,1.2762788004909216e-10,7.517969538613226e-07,3.682247499498682e-09,1.6657025973380324e-10,1.5939721491860264e-11,0.03108116992415982,10
3.6666666959999996,1.8000000143999998e-06,0.0,0.0018907909927265933,1.0621264834909669e-05,1.0078780648256337e-06,0.00100066794716106,0.0,0.026001836764784035,5.566342683278333e-05,2.6991876032658818e-05,8.997292010886273e-05,7.896417332883144e-05,0.00010697232458801561,5.124957588357986e-06,3.896656112768067e-05,1.994397845707115e-08,9.596846974416244e-09,0.0,0.0,0.0,0.0,0.0,1.20928207035797e-07,1.388079086753667e-08,1.159561630181839e-05,2.229724467802591e-06,0.0,1.1867909485805615e-06,1.231427502479045e-06,7.583649250668722e-07,3.862812943830575e-10,4.65747418595458e-10,1.278624823270686e-10,7.585722536734116e-07,3.728000499437834e-09,1.6937250086216733e-10,1.6144180777808717e-11,0.015104122229985513,10
3.708333363,1.8000000143999998e-06,0.0,0.001912229908996669,1.0757738877153226e-05,1.0316500060318702e-06,0.0010118403541918713,0.0,0.026292145957467834,5.630185009168684e-05,2.744930377630868e-05,9.149767925436227e-05,7.96431330722399e-05,0.00010829803362312558,5.194497472640195e-06,3.971791625927046e-05,2.024289536528367e-08,9.70813151323812e-09,0.0,0.0,0.0,0.0,0.0,1.2243852123089076e-07,1.403552101266622e-08,1.1629834774461238e-05,2.2420805419831106e-06,0.0,1.1968223522306427e-06,1.266362236512852e-06,7.55519797916032e-07,3.910173110763764e-10,4.709790394962638e-10,1.2756359341652005e-10,7.557273232378683e-07,3.7736490151610164e-09,1.7206213128374347e-10,1.6279054594642827e-11,0.012761267392837278,10
3.75000003,1.8000000143999998e-06,0.0,0.0019336668062962103,1.089587680721568e-05,1.0557140358540965e-06,0.0010230124110235245,0.0,0.026582446050408437,5.694025333920988e-05,2.7941120571374386e-05,9.313706857124796e-05,8.031914101619816e-05,0.00010963571867495187,5.254767657974495e-06,4.047213609577072e-05,2.0541191216921792e-08,9.818256565016273e-09,0.0,0.0,0.0,0.0,0.0,1.2394717214357188e-07,1.419075791888062e-08,1.1663873626718905e-05,2.247984140883446e-06,0.0,1.2132794140135186e-06,1.2735495993478186e-06,7.584347381075476e-07,3.9568085572238056e-10,4.732889971508626e-10,1.265827917364772e-10,7.586389290407125e-07,3.819220751566653e-09,1.7499314551274476e-10,1.6457739958325078e-11,0.013508849645392638,10
3.7916666969999997,1.8000000143999998e-06,0.0,0.001955101679449112,1.1035680419200934e-05,1.080073536347179e-06,0.0010341840654649486,0.0,0.02687273568744797,5.757863359300553e-05,2.846732638824812e-05,9.489108796082707e-05,8.099323896749423e-05,0.00011097390681440182,5.313256959265984e-06,4.123112257139507e-05,2.0837539756857502e-08,9.926570778701445e-09,0.0,0.0,0.0,0.0,0.0,1.2545534373478619e-07,1.4348268250468842e-08,1.1697860258297685e-05,2.251804126207881e-06,0.0,1.2272008936075505e-06,1.285690194899039e-06,7.632520494223868e-07,4.003667309064843e-10,4.744144186321068e-10,1.2495801669874515e-10,7.634510551268112e-07,3.865207067137124e-09,1.7806587869639868e-10,1.664380301357379e-11,0.015085286703377526,10
3.8333333639999996,1.8000000143999998e-06,0.0,0.0019765345223177544,1.117714996706141e-05,1.1047343941944786e-06,0.0010453552058952188,0.0,0.027163011968174704,5.8216984474735266e-05,2.9027919580670344e-05,9.675973193556782e-05,8.166565199790857e-05,0.00011230963367771597,5.3719156273794464e-06,4.1995440573743104e-05,2.113132032521213e-08,1.0032435171462762e-08,0.0,0.0,0.0,0.0,0.0,1.2696242061102327e-07,1.4507127249452433e-08,1.1731733622692573e-05,2.2551739679713072e-06,0.0,1.2407492633699297e-06,1.2994079314833923e-06,7.686352042768798e-07,4.051569799362947e-10,4.750480641022081e-10,1.22694922642558e-10,7.688277902836884e-07,3.912044948921085e-09,1.8126749574757342e-10,1.683052988124095e-11,0.016946491883551445,10
3.875000031,1.8000000143999998e-06,0.0,0.0019979653284012255,1.1320284927653269e-05,1.1297036387394104e-06,0.0010565257037213171,0.0,0.027453271551165854,5.885529863622659e-05,2.96228972620279e-05,9.874299087342633e-05,8.233640876449864e-05,0.00011364262598850099,5.430743004916725e-06,4.276530733624558e-05,2.1422255629886492e-08,1.013521498779748e-08,0.0,0.0,0.0,0.0,0.0,1.2846819279417295e-07,1.4666767797685973e-08,1.176547550745572e-05,2.258486495619852e-06,0.0,1.2543365998823183e-06,1.313163977419597e-06,7.742367774740325e-07,4.1008766535845584e-10,4.755335723182646e-10,1.1979499999255744e-10,7.74422018380985e-07,3.959927306186898e-09,1.8459826764390513e-10,1.701518365784064e-11,0.018911809152809555,10
3.916666698,1.8000000143999998e-06,0.0,0.0020193987754649643,1.146060090735187e-05,1.1549746624876216e-06,0.0010676954253110102,0.0,0.02774351096405727,5.949356844135191e-05,3.0150303093036306e-05,0.00010050101031012101,8.300549004839865e-05,0.00011497457784355992,5.489228642020233e-06,4.3540356139887404e-05,2.1709263902670314e-08,1.0237945331933226e-08,0.0,0.0,0.0,0.0,0.0,1.2549039733827172e-07,1.482558236032939e-08,1.1697127420701586e-05,2.2618374609999563e-06,0.0,1.2678450047396183e-06,1.3263306418431268e-06,7.794706586242272e-07,4.1495702635054044e-10,4.747515452426137e-10,1.19926406994496e-10,7.796503795501138e-07,4.0068979560509755e-09,1.8774327245879432e-10,1.7196062858748388e-11,0.020899553575409516,10
3.9583333649999997,1.8000000143999998e-06,0.0,0.0020408438978547832,1.1589458050953634e-05,1.1805131164126494e-06,0.0010788651465370093,0.0,0.02803375036749829,6.013183822569472e-05,3.0413532512613674e-05,0.00010137844170871224,8.36730569847254e-05,0.00011630884349771815,5.546393395248115e-06,4.4319389152029354e-05,2.1990674994030615e-08,1.0343734180956093e-08,0.0,0.0,0.0,0.0,0.0,1.138763101655576e-07,1.4980833436207476e-08,1.1432950645576453e-05,2.26486615614648e-06,0.0,1.2810483255618441e-06,1.338213078789726e-06,7.835014555716128e-07,4.1935673326362296e-10,4.71354370389936e-10,1.2316786109890472e-10,7.83676621069838e-07,4.04908669639897e-09,1.8994327902962879e-10,1.7379012076035693e-11,0.02287145724117643,10
4.000000032,1.8000000143999998e-06,0.0,0.0020622876130462313,1.1719411881342098e-05,1.2063231337789274e-06,0.0010900355668004168,0.0,0.028324007935063213,6.077014795503228e-05,3.069802407763963e-05,0.00010232674692546544,8.433974146604912e-05,0.00011764022003830702,5.603667954390283e-06,4.510273026504702e-05,2.226699269376169e-08,1.0451931806759308e-08,0.0,0.0,0.0,0.0,0.0,1.1481746812140467e-07,1.5136362267058725e-08,1.145491182843333e-05,2.2666310661525594e-06,0.0,1.2942770082133897e-06,1.3515515673555561e-06,7.878568478590949e-07,4.2383983254873064e-10,4.685208379309372e-10,1.2576903976223591e-10,7.880272979042393e-07,4.091895008887465e-09,1.9220313819986483e-10,1.7571413959024483e-11,0.024808614036451335,10
4.041666698999999,1.8000000143999998e-06,0.0,0.002083729317177873,1.185103704449184e-05,1.2324099194581512e-06,0.0011012064636780447,0.0,0.028614277887201063,6.140848491946818e-05,3.1016885385977644e-05,0.0001033896179532588,8.500551095154106e-05,0.00011896854852968911,5.661116745320112e-06,4.5890439885031235e-05,2.253875974689591e-08,1.0561895343646462e-08,0.0,0.0,0.0,0.0,0.0,1.1633284299693903e-07,1.5292320152803746e-08,1.1489758185966158e-05,2.2684610578160748e-06,0.0,1.3075459331131749e-06,1.3649947240430051e-06,7.922735267401322e-07,4.284166197717349e-10,4.663069368777135e-10,1.277311302053191e-10,7.924391481874435e-07,4.135490136142313e-09,1.9453988374348808e-10,1.7767593318165145e-11,0.026699069721075105,10
4.083333366,1.8000000143999998e-06,0.0,0.002105169006472773,1.198433243201637e-05,1.2587783476829644e-06,0.0011123776410104315,0.0,0.02890455512681012,6.204683790989027e-05,3.137012249210161e-05,0.00010456707497367205,8.567030014484039e-05,0.00012029392792817391,5.7187388175126655e-06,4.668255133263127e-05,2.2806451103166853e-08,1.0672984394572685e-08,0.0,0.0,0.0,0.0,0.0,1.178466874162828e-07,1.544870010824721e-08,1.152441443851064e-05,2.270421642201358e-06,0.0,1.3208548807188234e-06,1.3784769529113768e-06,7.967243367210986e-07,4.3307590918732136e-10,4.6465003907885613e-10,1.290551937071261e-10,7.968849660446972e-07,4.1798132118800425e-09,1.969586828079174e-10,1.7966142780901938e-11,0.028536290589003307,10
4.125000033,1.8000000143999998e-06,0.0,0.0021266067247544284,1.2119297033247615e-05,1.2853855979961666e-06,0.0011235489225379543,0.0,0.029194835073875658,6.254658027522278e-05,3.175773955992962e-05,0.00010585913186643206,8.634030673682513e-05,0.00012160292458891982,5.7765333104894195e-06,4.748009620229404e-05,2.3088333268568126e-08,1.0782841732168879e-08,0.0,0.0,0.0,0.0,0.0,1.1935910052755544e-07,1.5605500703689615e-08,1.1558898595350793e-05,2.259986844830485e-06,0.0,1.3342036522859467e-06,1.3919981452627004e-06,8.021989004705849e-07,4.370183316251066e-10,4.81271803855199e-10,1.2799694182590022e-10,8.023711508846409e-07,4.217012476183403e-09,1.9938963845392728e-10,1.813960422970541e-11,0.029862958975131266,10
4.1666666999999995,1.8000000143999998e-06,0.0,0.0021480424200277094,1.2255929087379851e-05,1.312285423173342e-06,0.00113472007009376,0.0,0.029485111539755735,6.318493156412598e-05,3.217973831487157e-05,0.00010726579438290524,8.700838599622994e-05,0.0001229241364839257,5.819667933708518e-06,4.828359372339622e-05,2.338053362637472e-08,1.0892680067436838e-08,0.0,0.0,0.0,0.0,0.0,1.2086940811529007e-07,1.5762646016946227e-08,1.1593146310747918e-05,2.26384150999043e-06,0.0,1.347591974760603e-06,1.3907265979797007e-06,8.082021658837847e-07,4.418448302003513e-10,4.943624967767541e-10,1.281804410799803e-10,8.083828639914409e-07,4.26279995141371e-09,2.0216213897015721e-10,1.8342105812022074e-11,0.013901366641363218,10
4.208333367,1.8000000143999998e-06,0.0,0.002169476097995509,1.2394225255373573e-05,1.339475456086775e-06,0.0011458910143422216,0.0,0.02977538272280008,6.382327123546664e-05,3.2636120543982e-05,0.00010878706847994,8.767077301405814e-05,0.00012423497008030087,5.8877881740899814e-06,4.908353137898557e-05,2.3675265583223716e-08,1.100204075714364e-08,0.0,0.0,0.0,0.0,0.0,1.2237915922056506e-07,1.5917008773157475e-08,1.1627326477571911e-05,2.275225993143615e-06,0.0,1.3571654856806854e-06,1.4252857260621487e-06,8.046926157232779e-07,4.465716584475855e-10,4.995435837113345e-10,1.2783273960673313e-10,8.048734203881486e-07,4.30838847547659e-09,2.0481162686234627e-10,1.8472049899932303e-11,0.011790255607806215,10
