length_0.0-0.05_m,length_0.05-0.1_m,length_0.1-0.15_m,length_0.15-0.2_m,length_0.2-0.25_m,length_0.25-0.3_m,length_0.3-0.35_m,length_0.35-0.4_m,length_0.4-0.45_m,length_0.45-0.5_m,struct_mass_0.0-0.05_m,struct_mass_0.05-0.1_m,struct_mass_0.1-0.15_m,struct_mass_0.15-0.2_m,struct_mass_0.2-0.25_m,struct_mass_0.25-0.3_m,struct_mass_0.3-0.35_m,struct_mass_0.35-0.4_m,struct_mass_0.4-0.45_m,struct_mass_0.45-0.5_m,root_necromass_0.0-0.05_m,root_necromass_0.05-0.1_m,root_necromass_0.1-0.15_m,root_necromass_0.15-0.2_m,root_necromass_0.2-0.25_m,root_necromass_0.25-0.3_m,root_necromass_0.3-0.35_m,root_necromass_0.35-0.4_m,root_necromass_0.4-0.45_m,root_necromass_0.45-0.5_m,surface_0.0-0.05_m,surface_0.05-0.1_m,surface_0.1-0.15_m,surface_0.15-0.2_m,surface_0.2-0.25_m,surface_0.25-0.3_m,surface_0.3-0.35_m,surface_0.35-0.4_m,surface_0.4-0.45_m,surface_0.45-0.5_m,net_hexose_exudation_0.0-0.05_m,net_hexose_exudation_0.05-0.1_m,net_hexose_exudation_0.1-0.15_m,net_hexose_exudation_0.15-0.2_m,net_hexose_exudation_0.2-0.25_m,net_hexose_exudation_0.25-0.3_m,net_hexose_exudation_0.3-0.35_m,net_hexose_exudation_0.35-0.4_m,net_hexose_exudation_0.4-0.45_m,net_hexose_exudation_0.45-0.5_m,total_rhizodeposition_0.0-0.05_m,total_rhizodeposition_0.05-0.1_m,total_rhizodeposition_0.1-0.15_m,total_rhizodeposition_0.15-0.2_m,total_rhizodeposition_0.2-0.25_m,total_rhizodeposition_0.25-0.3_m,total_rhizodeposition_0.3-0.35_m,total_rhizodeposition_0.35-0.4_m,total_rhizodeposition_0.4-0.45_m,total_rhizodeposition_0.45-0.5_m,hexose_degradation_0.0-0.05_m,hexose_degradation_0.05-0.1_m,hexose_degradation_0.1-0.15_m,hexose_degradation_0.15-0.2_m,hexose_degradation_0.2-0.25_m,hexose_degradation_0.25-0.3_m,hexose_degradation_0.3-0.35_m,hexose_degradation_0.35-0.4_m,hexose_degradation_0.4-0.45_m,hexose_degradation_0.45-0.5_m,time_in_days
0.011190594791558888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043542667637032557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.425696805574753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0690777861761304e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.072873260361813e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4833767666285216e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.541666679
0.011481150645110879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044702592916546574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.4895933750231037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1788184574022887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18265109095408e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5287384860596587e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5833333459999999
0.011771707711601603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004586596579331415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.5330864968555964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.302403287092489e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3064633503666456e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.563197245291335e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625000013
0.012062260300796698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047032764442821526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.596982348434373e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4263510510823835e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4305541183695217e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6099856919331037e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666799999998
0.012352805951671469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004820297944348949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.660876674196818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.441056491854429e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445334223235567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.656944487475385e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.708333347
0.012643341989017755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004937660044317446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.7247688858339306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5198950952295447e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5242146888549724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7040997303258004e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000139999998
0.012933866835891632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005054785193192851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.78865863655763e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6155533179370504e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6198920083760646e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7506401632326123e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791666681
0.013224377798003012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005172233120032504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.8525453338625786e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.718187082057567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7225334128998973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7978926984944392e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333479999998
0.013514872057052003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005290018859438409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.9164283579722612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823038412935994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.827384217429126e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846006645537099e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875000015
0.013805346688875415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005406681672686904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2.980307065829605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.920565570474081e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.924937972729596e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.892196251281971e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9166666819999998
0.014095827058173135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005521117925709445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.0441870354234486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.006055667205538e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010449116029497e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.934284206100072e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.958333349
0.01438631976320177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005635796010312232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.1080697177862066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.094661903501779e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099075113737556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.976975950012574e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000000016
0.014676820055302516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005750821142467524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.171954068633264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.183497703456377e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187929752697209e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0204298921798545e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041666683
0.014967323718279298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005866191742724302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.2358391607746784e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.272246688240109e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.276696068213786e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0646091345288896e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333499999998
0.015257826939085797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598190637125566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.265697145887116e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.358452906002911e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.363067137513973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.090183324756667e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.125000017
0.015548322552057613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006097962269522935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.3295804677399785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459153351852156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.463900581686761e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1357790296588412e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166666684
0.015838808294854224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006214358567927703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.393461619027947e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.454438960210334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.459248396600062e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1814938930540396e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208333351
0.016129281162056107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006331094097954212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.4573399388247486e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.51194663811839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.516784898648162e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.227364562627798e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2500000179999997
0.016419739803865244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006448168327912834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.521215130294297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59029631301442e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.595145565010692e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2737242694103833e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.291666685
0.016710181444142276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656558016226545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.585086582931659e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.674814840278117e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679663795375664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320853202694468e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.333333352
0.017000603129968494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006683328427596771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.6489536473560964e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.762174945742224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767015564330258e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3688830589378287e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375000019
0.01729100173798046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006800054384679373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.712815636704112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.843645991978542e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.848503224879606e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4152224713086158e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166666859999997
0.01758140416805043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006914459242346925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.7766784665665834e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.913539734504044e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.918410519669633e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4573090609035348e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.458333353
0.01787182077879954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007029099028724153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.840544414923273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986642459409919e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.991525695254069e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.500003909988214e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50000002
0.01816224666024311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007144086365189028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.904412402012155e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0601848661194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.065079883423552e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.543471464638303e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5416666869999998
0.018452677453862365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007259419623906419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,3.96828146934489e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133840223509734e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.138745762029784e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5876692902807488e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333539999996
0.018743109221588727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007375097322582261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.015721089014113e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.221200335973e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.226300858473617e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6232616601664447e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.625000021
0.019033536269308083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007491117280585952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.079589332580435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.309530447160699e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314758424806092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6689257605667556e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.666666688
0.01932395640286011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007607478662585751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.143456055641948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.296918337556017e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.302200562420678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.714643598377574e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7083333549999997
0.019614366004280848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007724180068643532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.207320462566821e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.343733166788414e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.349035752727267e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7604429525115124e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.750000022
0.019904763868599972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007841221029939046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.27118228836824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.410843446634295e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.416148676534311e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8067018637934592e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791666689
0.020195147077447392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007958600401630569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.335040891263103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.483369250243066e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.488666032420487e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8537499648495496e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833333356
0.020485512567648623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008076316973042259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.3988955976241554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.558298262022938e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563578792486605e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.901736505159201e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8750000229999997
0.020775857137480154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000819311982936007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.4627457033556255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.628017913537194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.633305006882139e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948276392221913e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91666669
0.02106620485270183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008307498912097525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.526596500794515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.685973356008698e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.691266638652755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.990391484507629e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958333357
0.02135656787350404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008422108617097714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.59045066410636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.747065989353653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.752364583432779e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0331197143789243e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0000000239999998
0.02164694092422702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008537066070498539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.654307033112985e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.808601604866039e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.813905091378401e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0766260719381078e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0416666909999996
0.021937319336368537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008652369528072247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.718164581157124e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.870288554866375e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.875595906323029e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.120863027859868e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.083333358
0.02222769890175271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000876801740544605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.7472671929391605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.926425349247372e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.931863168106253e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146146099493773e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125000025
0.02251807158952698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008884006615045674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.811123482129195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000234014587146e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.005803437080927e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1917938928782407e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1666666919999997
0.02280843538821197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000900033639036189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4.8749778165063986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.974880120374803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.980504083061436e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2374209538067808e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2083333589999996
