Time (days),Sucrose input (mol of sucrose),Final deficit in sucrose of the whole root system (mol of sucrose),Cumulated amount of C present in the root-soil system (mol of C),Cumulated amount of C that has been respired by roots (mol of C),Cumulated amount of C that has been degraded in the soil (mol of C),Root structural mass (g),Root necromass (g),Root length (m),Root surface (m2),Sucrose in the root (mol of sucrose),Hexose in the mobile pool of the roots (mol of hexose),Hexose in the reserve pool of the roots (mol of hexose),Hexose in the soil (mol of hexose),Deficit of sucrose in the root (mol of sucrose),Deficit of hexose in the mobile pool of the roots (mol of hexose),Deficit of hexose in the soil (mol of hexose),CO2 originating from root growth (mol of C),CO2 originating from root maintenance (mol of C),Structural mass produced (g),Hexose unloaded from phloem (mol of hexose),Sucrose reloaded in the phloem (mol of hexose),Hexose mobilized from reserve (mol of hexose),Hexose stored as reserve (mol of hexose),Hexose emitted in the soil (mol of hexose),Hexose taken up from the soil (mol of hexose),Hexose degraded in the soil (mol of hexose),Concentration of hexose in the main root tip (mol of hexose per g)
7.458333392999999,1.8000000143999998e-06,0.0,0.0037293828639073786,7.924508074141031e-05,6.323338183627851e-05,0.006121734168829225,0.0,0.1373223965467009,0.0002609977353294297,0.0001494344860690616,0.00016422347826318005,2.6593817431276165e-05,9.450142251906907e-05,0.0,3.328314886798924e-09,0.0,7.521485164966475e-07,3.1692351195466335e-07,2.944551253773758e-05,2.871913354564683e-06,0.0,1.4626581072514283e-05,1.5992067903958666e-05,1.0777888011158608e-06,2.5588779213577178e-08,1.465243630582131e-07,0.0005385644231345685
7.50000006,1.8000000143999998e-06,0.0,0.00374922167449848,8.031860986309123e-05,6.412720382203787e-05,0.006209513581837122,0.0,0.13992926848370468,0.00026504702119513655,0.0001497832239384882,0.00016542666259563522,2.6595269050479086e-05,9.536979616028512e-05,0.0,3.328314886798924e-09,0.0,7.524342687494326e-07,3.2109485293149235e-07,2.682492491656122e-05,2.902524289947043e-06,0.0,1.53405907485767e-05,1.5342042367779623e-05,1.0433801745876479e-06,2.6036202411720147e-08,1.4897033095989357e-07,0.0005911026843242288
7.541666727,1.8000000143999998e-06,0.0,0.0037686580114493586,8.13943870822489e-05,6.503313414272473e-05,0.006286548268180651,0.0,0.14243674228960723,0.0002689177817374391,0.00015013294054768217,0.00016613100453328835,2.7092662865916617e-05,9.623764112684732e-05,0.0,3.328314886798924e-09,0.0,7.510522511777707e-07,3.247249679799056e-07,2.1046761241012895e-05,2.9005668104122106e-06,0.0,1.542039183108751e-05,1.5917785646525033e-05,1.0452118678320071e-06,2.6378514488661802e-08,1.509883867811436e-07,0.0006232541472733289
7.583333393999999,1.8000000143999998e-06,0.0,0.0037884159525020545,8.250619272301635e-05,6.595263900997363e-05,0.00637705546558737,0.0,0.14506951660923117,0.0002730821099084075,0.00015047776430737495,0.00016734585354263894,2.7045349990102593e-05,9.712080863542826e-05,0.0,3.328314886798924e-09,0.0,7.816456739412972e-07,3.3015996682615477e-07,2.9353569710793656e-05,2.9103525094143415e-06,0.0,1.566761477277088e-05,1.5620301896956862e-05,1.0631879709373758e-06,2.6769651148294967e-08,1.5325081120814993e-07,0.0006410848491684158
7.625000061,1.8000000143999998e-06,0.0,0.003807799020380724,8.376240645694012e-05,6.68856576893728e-05,0.0064769563596328555,0.0,0.14824901875699922,0.00027809224748943614,0.00015081286901228586,0.0001678847803350634,2.756732149475689e-05,9.801021510152701e-05,0.0,3.328314886798924e-09,0.0,9.219206803701521e-07,3.3429305355361e-07,3.950334717783491e-05,2.929790618978159e-06,0.0,1.566367580444414e-05,1.6185647309098438e-05,1.0720749995716739e-06,2.716542023972424e-08,1.5550311323319582e-07,0.0006471446829217111
7.666666727999999,1.8000000143999998e-06,0.0,0.0038270148947733133,8.501217983277772e-05,6.783241926252292e-05,0.00657114698343864,0.0,0.1514528582188898,0.0002830772971320922,0.00015114152668196796,0.00016858616504316016,2.793591642243569e-05,9.89104357588415e-05,0.0,3.328314886798924e-09,0.0,9.095928572720586e-07,3.4018051856554425e-07,3.891345388246215e-05,2.9426846894360475e-06,0.0,1.5948737751972208e-05,1.6317332679651012e-05,1.0855881721583824e-06,2.7573919318865153e-08,1.5779359552501913e-07,0.0006698202876941238
7.7083333949999995,1.8000000143999998e-06,0.0,0.0038467473200236996,8.625700524748448e-05,6.880142523983248e-05,0.006678748200156885,0.0,0.15458825305215215,0.00028796572694216044,0.00015146228328224214,0.00016905781099986028,2.8548719238643884e-05,9.98161958409397e-05,0.0,3.328314886798924e-09,0.0,8.989591118637983e-07,3.458663028429617e-07,4.287281918320251e-05,2.9584868282516994e-06,0.0,1.6136659071494712e-05,1.6749461887702915e-05,1.0954355387321406e-06,2.8174460415664193e-08,1.615009962182609e-07,0.000720639964274425
7.750000062,1.8000000143999998e-06,0.0,0.003866516511527822,8.741372750573339e-05,6.978573832762188e-05,0.0067752544053238896,0.0,0.15731776826908925,0.00029223434053474997,0.00015178319379820741,0.00017030542197619494,2.847520613185441e-05,0.00010070587309784301,0.0,3.328314886798924e-09,0.0,8.063469691219931e-07,3.5037528912691e-07,2.3310029564627953e-05,2.958178996869625e-06,0.0,1.647548267747312e-05,1.6401969570683656e-05,1.0823540101229647e-06,2.862457192146351e-08,1.640521812982353e-07,0.0007670599266755173
7.791666728999999,1.8000000143999998e-06,0.0,0.0038860349994633064,8.856501775969212e-05,7.078495698129071e-05,0.006864043883582231,0.0,0.16000077344034905,0.00029642079579888353,0.0001521122400801049,0.00016976775351636655,3.015345688880278e-05,0.00010161812897790366,0.0,3.328314886798924e-09,0.0,7.95976704829731e-07,3.553135491290002e-07,1.3710007200654941e-05,2.941907465004997e-06,0.0,1.6454274258876537e-05,1.8132525015824918e-05,1.1078591361601574e-06,2.9066813821367142e-08,1.6653644227813718e-07,0.0008156813936018811
7.833333396,1.8000000143999998e-06,0.0,0.0039038681731455344,8.972821117944355e-05,7.179861146333528e-05,0.006908892892996245,0.0,0.16264896369071322,0.0003002829709395145,0.00015242836760976646,0.00017147169354395103,2.965084844704693e-05,0.00010248288887092222,0.0,3.328314886798924e-09,0.0,8.082682604957185e-07,3.5492515925571165e-07,1.3168726124861732e-05,2.967744969476958e-06,0.0,1.739930789690425e-05,1.68966994551484e-05,1.063203527510373e-06,2.9501220817694255e-08,1.6894241367409494e-07,0.0010160448638167517
7.875000063,1.8000000143999998e-06,0.0,0.003924707543504948,9.095033636739667e-05,7.282875444965684e-05,0.007043230646439131,0.0,0.16548828308138788,0.00030475747504394646,0.00015273203348916114,0.00017253784288262552,2.97332870229053e-05,0.00010337992820093452,0.0,3.328314886798924e-09,0.0,8.574944946294301e-07,3.6463069332367795e-07,6.194252357276564e-05,2.992668270010569e-06,0.0,1.7209793314664297e-05,1.7292231890522677e-05,1.0987170370868203e-06,2.9987209354261623e-08,1.7169049772026001e-07,0.0003235158606807434
7.916666729999999,1.8000000143999998e-06,0.0,0.003944048091608761,9.215526557383716e-05,7.386990114515448e-05,0.007134215794149603,0.0,0.16843091458330475,0.00030912395588013103,0.000153054532332289,0.0001725104798962638,3.08813590331663e-05,0.00010428208878533408,0.0,3.328314886798924e-09,0.0,8.366801258835968e-07,3.6824908055689984e-07,1.8955026395555576e-05,2.9550023425443346e-06,0.0,1.7213961930221965e-05,1.8362033940482974e-05,1.1059977140636247e-06,3.031268041441442e-08,1.7352444924960663e-07,0.0004177515039191233
7.958333397,1.8000000143999998e-06,0.0,0.003963175856404773,9.34046101363748e-05,7.492472441661266e-05,0.00722529908561166,0.0,0.17147734297557823,0.0003137466857656932,0.00015336397865379673,0.00017366322368216313,3.085774376363337e-05,0.00010516587176788505,0.0,3.328314886798924e-09,0.0,8.762518718022305e-07,3.7309269073540664e-07,2.3640650066052997e-05,2.9811073857848715e-06,0.0,1.785078846062685e-05,1.7827173191093923e-05,1.0903050984067611e-06,3.071823727939928e-08,1.7580387857636504e-07,0.00047534547770078524
8.000000064,1.8000000143999998e-06,0.0,0.0039827239417653286,9.466043489661022e-05,7.599730871994805e-05,0.007328624195457258,0.0,0.17446932929810646,0.0003183242650242944,0.00015367350039630732,0.0001737835302921862,3.184909612552365e-05,0.00010606227805773588,0.0,3.328314886798924e-09,0.0,8.772346571289776e-07,3.7859010310645167e-07,2.833543227251382e-05,2.98095654377849e-06,0.0,1.790152191703725e-05,1.8892874278927525e-05,1.1063933329479777e-06,3.1222992541300156e-08,1.7876405055589835e-07,0.0005134225719891735
8.041666731,1.8000000143999998e-06,0.0,0.0040019365022547415,9.58894765183152e-05,7.708395269519595e-05,0.007419016816277994,0.0,0.17726936664224335,0.0003226584257539429,0.0001539779448779682,0.00017534325280788748,3.145705970076945e-05,0.00010693585701167298,0.0,3.328314886798924e-09,0.0,8.458476316527953e-07,3.8319399005217617e-07,1.7361503628451248e-05,2.9911110654783956e-06,0.0,1.8411803672879162e-05,1.8019767248124966e-05,1.0863132431994726e-06,3.162696005433866e-08,1.8110732920798236e-07,0.0005361534035493046
8.083333397999999,1.8000000143999998e-06,0.0,0.004021393874296807,9.711283653326115e-05,7.81853497212064e-05,0.0075150967830424605,0.0,0.18001470416380136,0.0003269144871056958,0.0001542915965218489,0.0001757720180318215,3.2150550185678926e-05,0.00010784252688452252,0.0,3.328314886798924e-09,0.0,8.344674787788114e-07,3.8889253616713704e-07,1.8077558242443533e-05,2.972696741038213e-06,0.0,1.8242227089723866e-05,1.893571757463334e-05,1.122294488715803e-06,3.20584448645909e-08,1.8356617100174378e-07,0.0005501842557474136
8.125000065,1.8000000143999998e-06,0.0,0.004040681796072326,9.830948156582336e-05,7.93014693507325e-05,0.007602816062830507,0.0,0.18273154991536333,0.00033104801654093325,0.00015460386969272288,0.00017719646711553754,3.1879313838080155e-05,0.00010874380551060123,0.0,3.328314886798924e-09,0.0,8.032523217624243e-07,3.9339271079979497e-07,9.698139356419502e-06,2.9754536870522644e-06,0.0,1.8583878722876853e-05,1.8312642375278093e-05,1.119788291255895e-06,3.248972692285864e-08,1.8601993825434947e-07,0.0005571611674106313
8.166666732,1.8000000143999998e-06,0.0,0.00405966351502256,9.950285292265228e-05,8.043235423287489e-05,0.007681645777321246,0.0,0.185580997296185,0.00033518029195994285,0.00015492379711167696,0.00017696031465154743,3.3235309289462235e-05,0.00010966639147371441,0.0,3.328314886798924e-09,0.0,7.955103008368893e-07,3.9786105599201837e-07,8.83411953608019e-06,2.9601451908915925e-06,0.0,1.8467351165628245e-05,1.9823346617010342e-05,1.1439990230991538e-06,3.293224629554739e-08,1.8848081369039725e-07,0.0005682849050131138
8.208333398999999,1.8000000143999998e-06,0.0,0.004079053889372028,0.00010087485129579296,8.157880134456309e-05,0.007795973191734141,0.0,0.18904692897507022,0.00034036414103045864,0.00015521685592964426,0.00017804569705544163,3.321101532988671e-05,0.00011055282864882463,0.0,3.328314886798924e-09,0.0,9.699237889471087e-07,4.020745841935655e-07,3.590244652794752e-05,3.0138823928651477e-06,0.0,1.92192332888482e-05,1.919493932927268e-05,1.1109104667478607e-06,3.3398773022939846e-08,1.910745186146993e-07,0.0006086430241077073
8.250000066,1.8000000143999998e-06,0.0,0.0040981256855237855,0.00010224184029753803,8.273920941046433e-05,0.00790055145052178,0.0,0.19242213267041067,0.0003453596589886827,0.00015551868833499366,0.00017803154229014632,3.424611906650078e-05,0.00011146829032273911,0.0,3.328314886798924e-09,0.0,9.580375923902382e-07,4.0895140935483586e-07,2.6175317062151913e-05,2.9963352181011206e-06,0.0,1.922594294075876e-05,2.0261046677372838e-05,1.1426695877707085e-06,3.380656953938526e-08,1.9340134431687307e-07,0.0006436409414103724
8.291666733,1.8000000143999998e-06,0.0,0.004117217212761169,0.00010362649135060642,8.392198889990597e-05,0.00800816008353326,0.0,0.19579309061179043,0.00035045803038273723,0.00015580735466437019,0.00017926776741983982,3.407240221549561e-05,0.00011235330982129651,0.0,3.328314886798924e-09,0.0,9.708517535744754e-07,4.1379929949391503e-07,2.7596416621106024e-05,3.0226673700470848e-06,0.0,1.977589866793411e-05,1.9602181816928947e-05,1.1165723333362536e-06,3.442291987187508e-08,1.9712991490693956e-07,0.0006808299667495752
8.333333399999999,1.8000000143999998e-06,0.0,0.004136211655366408,0.00010495157418564291,8.512124442462895e-05,0.00810484177268053,0.0,0.19877217771912267,0.0003548788225472134,0.00015610740117561253,0.00017945260004494562,3.4954368738349605e-05,0.00011326181748355996,0.0,3.328314886798924e-09,0.0,9.058157041982031e-07,4.1926713083829473e-07,1.888638792461605e-05,2.999907006315241e-06,0.0,1.9746918127418626e-05,2.062888465027263e-05,1.1432915189629626e-06,3.4907935912333596e-08,1.9987592078716197e-07,0.0007185231507632011
8.375000067,1.8000000143999998e-06,0.0,0.004154187638574674,0.00010627854589067319,8.633647113385289e-05,0.008173981690777798,0.0,0.20165087262493364,0.00035915634040714167,0.00015640003009236218,0.00017985818146701383,3.565853497244731e-05,0.00011414063927667581,0.0,3.328314886798924e-09,0.0,9.037095154647551e-07,4.232621895655151e-07,2.0873345579794342e-05,3.014742195300686e-06,0.0,2.02052108157948e-05,2.090937704989252e-05,1.1167478538172223e-06,3.5388275830774074e-08,2.025377848706558e-07,0.0008918287516836548
8.416666734,1.8000000143999998e-06,0.0,0.004174629245720525,0.00010763357112585739,8.756783120574885e-05,0.008314097928172965,0.0,0.20445670074618336,0.0003636779926564412,0.00015668279488935204,0.00018077316661035739,3.5846789422379986e-05,0.00011502325166887262,0.0,3.328314886798924e-09,0.0,9.263313472506499e-07,4.2869388793355104e-07,5.287196697981529e-05,3.0344704348201435e-06,0.0,2.0652989514235535e-05,2.0841243964168196e-05,1.1237015347819232e-06,3.586246393575326e-08,2.0522667864932777e-07,0.0002550979844430175
8.458333400999999,1.8000000143999998e-06,0.0,0.004193432824876693,0.00010895616022145838,8.881160332961591e-05,0.008404842495891478,0.0,0.20718481420859736,0.00036794408195739534,0.00015698155394870754,0.00018151298313153988,3.620918813617069e-05,0.00011590335977205961,0.0,3.328314886798924e-09,0.0,8.886475530264925e-07,4.3394154257450424e-07,9.77988396276634e-06,3.002481910089221e-06,0.0,2.0775089354802203e-05,2.1137488068592924e-05,1.1236344947959458e-06,3.623103763113516e-08,2.0729535397784156e-07,0.0003411752330512562
8.500000068,1.8000000143999998e-06,0.0,0.0042123491580046465,0.0001103553671888643,9.007066015815904e-05,0.008509029459019078,0.0,0.21050013797287503,0.0003728783975010174,0.00015727645026897134,0.00018171637217187877,3.7053184611957285e-05,0.00011678273582760605,0.0,3.328314886798924e-09,0.0,9.606027759139803e-07,4.38604191491936e-07,2.3915672589023634e-05,3.0102073882726096e-06,0.0,2.0981400729458935e-05,2.1825397205245524e-05,1.125904793261653e-06,3.668593295805202e-08,2.0984280475718772e-07,0.00039226351874749695
8.541666735,1.8000000143999998e-06,0.0,0.004231298849510578,0.00011178320006877154,9.134418877966685e-05,0.008617738899590851,0.0,0.21384125954250877,0.00037777197562567037,0.00015756439210614802,0.00018298669768880555,3.683188746767646e-05,0.00011765232337193182,0.0,3.328314886798924e-09,0.0,9.829102808583463e-07,4.449225990488861e-07,2.704463972540057e-05,3.0241163544464933e-06,0.0,2.1463664640214668e-05,2.1242367495933845e-05,1.1189507753005835e-06,3.710846072349068e-08,2.1225477025130324e-07,0.00042731970988973115
8.583333402,1.8000000143999998e-06,0.0,0.004250428979420852,0.00011319892082153406,9.263264656306579e-05,0.008729403410295952,0.0,0.217099125854906,0.000382613751363793,0.00015785985393948688,0.00018292984510488846,3.7912435780222175e-05,0.00011854423290963297,0.0,3.328314886798924e-09,0.0,9.64162009648158e-07,4.5155874311436257e-07,2.3604159104090627e-05,3.0090763621222956e-06,0.0,2.135309104282999e-05,2.2433639355375724e-05,1.1441962115135335e-06,3.7543709912561254e-08,2.1474296389982166e-07,0.00045034567186656005
8.625000068999999,1.8000000143999998e-06,0.0,0.004269343194473102,0.00011459831324945718,9.393961033745971e-05,0.008832911552437995,0.0,0.22018331748104386,0.00038720618719727067,0.00015815236367394924,0.00018445765443875285,3.745102786760162e-05,0.00011941315811548395,0.0,3.328314886798924e-09,0.0,9.428918485916548e-07,4.5650057933146567e-07,1.4886293520625175e-05,3.0149805598753694e-06,0.0,2.191375452723073e-05,2.145234661461018e-05,1.1248218258391908e-06,3.806932425583297e-08,2.1782729573232067e-07,0.000465170851071723
8.666666736,1.8000000143999998e-06,0.0,0.004287957034075019,0.00011598740947846654,9.526251459976983e-05,0.008926631386905777,0.0,0.22317720412769063,0.000391671922777643,0.00015845566930644176,0.0001841287390694383,3.880902908747469e-05,0.00012030751215106355,0.0,3.328314886798924e-09,0.0,9.269231936845894e-07,4.621730353247729e-07,1.2581309744824247e-05,2.993388763814485e-06,0.0,2.1717045529237385e-05,2.3075046749110468e-05,1.1533780211322579e-06,3.853994183432456e-08,2.2048404371835197e-07,0.00047477825590756936
8.708333403,1.8000000143999998e-06,0.0,0.004307237881271809,0.00011735423479491866,9.660164163304039e-05,0.009035429359260336,0.0,0.2260520294388669,0.00039601102281873804,0.00015874752023162356,0.00018558270364690328,3.84589675128311e-05,0.0001211690589272595,0.0,3.328314886798924e-09,0.0,8.997845116982731e-07,4.6704080475384914e-07,1.710158303712589e-05,3.016298178436511e-06,0.0,2.2417639630493528e-05,2.2067578055849936e-05,1.1237613852598629e-06,3.902677018553675e-08,2.2318783887842766e-07,0.0004812814336885704
8.750000069999999,1.8000000143999998e-06,0.0,0.004326145959972325,0.00011867666784262167,9.795488346294555e-05,0.009127075745478367,0.0,0.2288115336473299,0.00040011040066142284,0.0001590567877873479,0.0001857215123218212,3.9409236906286616e-05,0.00012205319727068352,0.0,3.328314886798924e-09,0.0,8.505783966066445e-07,4.718546510963682e-07,1.1713053968463862e-06,2.9862144891364933e-06,0.0,2.231441603074141e-05,2.326468542419694e-05,1.1491214762426126e-06,3.9442827834372874e-08,2.255403049841921e-07,0.0004920033645857043
8.791666737,1.8000000143999998e-06,0.0,0.004345035740074785,0.00012007957436705123,9.932295361577056e-05,0.009229783152140174,0.0,0.23199612212927576,0.00040476782537984455,0.00015935848719223319,0.00018611762946791363,4.0058183627107865e-05,0.00012292589750751318,0.0,3.328314886798924e-09,0.0,9.255115036150863e-07,4.773950208144703e-07,1.057394665844129e-05,2.9966012190292655e-06,0.0,2.2784037579506768e-05,2.343298430032802e-05,1.140595984078056e-06,3.988405511085992e-08,2.2801169213750136e-07,0.0005205010242370346
8.833333404,1.8000000143999998e-06,0.0,0.004363759841358417,0.00012159259212239696,0.0001007062873094236,0.009342989362488346,0.0,0.2354463231035056,0.00040991613703007953,0.00015965009101166576,0.00018617458675543528,4.098429735181349e-05,0.0001237890626984317,0.0,3.328314886798924e-09,0.0,1.0317464179339726e-06,4.812713374117508e-07,2.051448843442695e-05,3.0167923899348697e-06,0.0,2.3179609229278716e-05,2.410572295398436e-05,1.13405484721431e-06,4.033404068694272e-08,2.3055561560884122e-07,0.0005480819304471662
8.875000070999999,1.8000000143999998e-06,0.0,0.004382440547385241,0.0001231223485639512,0.0001021051850351589,0.009456930708521712,0.0,0.23885353676402027,0.0004150612956662773,0.00015993423524353323,0.00018782810909963578,4.033533249933727e-05,0.00012463393928690276,0.0,3.328314886798924e-09,0.0,1.0412526854825533e-06,4.885037560716809e-07,2.099413808645784e-05,3.031711565065317e-06,0.0,2.3725500896039555e-05,2.307653604356332e-05,1.118821000699792e-06,4.079479127289028e-08,2.3314962095588416e-07,0.0005761968872476966
8.916666738,1.8000000143999998e-06,0.0,0.004400750740545643,0.00012460725607181235,0.00010352576564916319,0.009554528280986213,0.0,0.24191891463295523,0.0004197032356272486,0.0001602384644330898,0.00018746969134881034,4.165298375821884e-05,0.00012552201325385427,0.0,3.328314886798924e-09,0.0,9.899792315521507e-07,4.949282763090081e-07,1.5140523197030297e-05,2.99154164968671e-06,0.0,2.3410054802272083e-05,2.4727706061153675e-05,1.1662331177189913e-06,4.139571510004383e-08,2.3676343566738147e-07,0.0006048178280324763
8.958333405,1.8000000143999998e-06,0.0,0.0044199303119290346,0.0001261151375526799,0.0001049651413559309,0.009678859177384732,0.0,0.24502681358038203,0.0004244813455219086,0.0001605268225692767,0.0001887007259441059,4.143817196579559e-05,0.00012636650211687528,0.0,3.328314886798924e-09,0.0,1.0070438388908894e-06,5.0083764197667e-07,2.749382670953415e-05,3.0232837564263022e-06,0.0,2.4085447584634066e-05,2.387063579221082e-05,1.1263524929104871e-06,4.196767876157225e-08,2.398959511279515e-07,0.0006349654765348344
9.000000071999999,1.8000000143999998e-06,0.0,0.004437390064732577,0.00012762051063105914,0.00010641969425728549,0.00975582683101018,0.0,0.24804832906635446,0.0004289587679321873,0.00016083124181996938,0.0001876843402095892,4.341878412074428e-05,0.00012723342974518332,0.0,3.328314886798924e-09,0.0,1.0000297230779746e-06,5.053433553012671e-07,1.2347992379976167e-05,2.991161527414431e-06,0.0,2.4029449323826725e-05,2.6010061478775423e-05,1.1517593120993448e-06,4.2406200232168925e-08,2.424254835590966e-07,0.0007817139474988098
9.041666739,1.8000000143999998e-06,0.0,0.0044566135827820985,0.00012917415887334075,0.00010789174759626803,0.0098875541079436,0.0,0.2511531891140098,0.0004337683018490728,0.00016110729639242215,0.0001888775247041362,4.3260925386390274e-05,0.00012804558475427663,0.0,3.328314886798924e-09,0.0,1.0441897765958719e-06,5.094584656857261e-07,4.938687569873398e-05,3.0478908838941645e-06,0.0,2.511322598915119e-05,2.4955367254797175e-05,1.1004225478081514e-06,4.292531555117604e-08,2.4534222316375626e-07,0.00021295425279593762
9.083333406,1.8000000143999998e-06,0.0,0.004475470989810579,0.00013071997045094373,0.00010937904459596856,0.01000791721150769,0.0,0.25427406303213407,0.0004385120787620389,0.00016139821460519434,0.0001896577078235828,4.3479121192399013e-05,0.00012887333071603718,0.0,3.328314886798924e-09,0.0,1.0297809297336136e-06,5.160306478693646e-07,3.0092951630394565e-05,3.01816360325554e-06,0.0,2.5110650082093078e-05,2.5328845888101824e-05,1.1190117849996505e-06,4.338298995559458e-08,2.478828332834213e-07,0.0002862249834887176
9.125000072999999,1.8000000143999998e-06,0.0,0.004494030865599068,0.00013248635252641877,0.00011088085454196621,0.010149868282201747,0.0,0.25795438933780945,0.00044442027549834707,0.00016169309708261796,0.00018955191326369008,4.439814949887368e-05,0.00012969688816714885,0.0,3.328314886798924e-09,0.0,1.2431178090206618e-06,5.232642664543769e-07,4.545570901290767e-05,3.0102350739529015e-06,0.0,2.5197611264988305e-05,2.6116639571462985e-05,1.1176646075796852e-06,4.380549880176582e-08,2.503016576662743e-07,0.0003257082580625456
9.16666674,1.8000000143999998e-06,0.0,0.0045122678775026724,0.00013440919030428602,0.00011239741769609797,0.010304131131509338,0.0,0.2619532106613787,0.0004509773359070074,0.00016197618558720346,0.0001899174647359356,4.474666835329305e-05,0.0001305142103350397,0.0,3.328314886798924e-09,0.0,1.393795554609645e-06,5.290422232576093e-07,5.568176928760992e-05,3.0338230196287337e-06,0.0,2.570193094596476e-05,2.6050449800384127e-05,1.1143202854047387e-06,4.423759182521717e-08,2.5276052568862523e-07,0.00035429446051522
9.208333407,1.8000000143999998e-06,0.0,0.004530233070735904,0.00013634393991396313,0.00011392939607444204,0.010451914361867152,0.0,0.2659362373014165,0.00045751143040241165,0.00016225732247772152,0.00019029470463866028,4.5088341312675665e-05,0.000131324854785153,0.0,3.328314886798924e-09,0.0,1.395571406310026e-06,5.391782033670701e-07,5.3789941663888205e-05,3.037726247764104e-06,0.0,2.5923712588708288e-05,2.6265385548090917e-05,1.1106604909634081e-06,4.4686311126169777e-08,2.553297297240135e-07,0.00037361165692441974
9.250000073999999,1.8000000143999998e-06,0.0,0.004549442665601764,0.00013805487178981853,0.00011548633085924825,0.010602932160171392,0.0,0.26924896278075383,0.00046279315541663613,0.0001625509935319243,0.00019059966224894235,4.565283194216287e-05,0.0001321475454566029,0.0,3.328314886798924e-09,0.0,1.1638118485978775e-06,5.471200272575426e-07,3.307380340673813e-05,3.0126579203944613e-06,0.0,2.6115518829345954e-05,2.6680009458833167e-05,1.1275141972792339e-06,4.533439502833852e-08,2.59489130801035e-07,0.0003870199427296545
9.291666741,1.8000000143999998e-06,0.0,0.0045675791499294955,0.00013969284959411928,0.0001170617789177708,0.010714710379719782,0.0,0.2722325478303871,0.0004674740150708671,0.00016285096460451017,0.00019073554035057362,4.646262253552271e-05,0.00013294216164356349,0.0,3.328314886798924e-09,0.0,1.086303036807977e-06,5.516747674927628e-07,6.605443101047647e-07,3.0000578836278323e-06,0.0,2.6448297622037128e-05,2.7258088215396978e-05,1.1030624747889086e-06,4.587161140786237e-08,2.625746764204253e-07,0.0003958793319125472
9.333333408,1.8000000143999998e-06,0.0,0.00458622214029264,0.00014134334643575423,0.00011865446724242163,0.010841826084019299,0.0,0.27511741293753356,0.0004721952222569841,0.00016315054570463335,0.00019203118740842648,4.611024057657663e-05,0.00013373072801200618,0.0,3.328314886798924e-09,0.0,1.092713250235129e-06,5.577835913998157e-07,8.186742717694762e-06,3.0008378285537484e-06,0.0,2.6907628426826475e-05,2.655524646788039e-05,1.100390921154327e-06,4.6376498603194354e-08,2.654480541084711e-07,0.0004032066446646697
9.375000074999999,1.8000000143999998e-06,0.0,0.004604708946563586,0.00014298479589546124,0.00012026334124296,0.010963041650420526,0.0,0.2778980412718351,0.00047677987124723233,0.00016346571373018748,0.00019197278428576662,4.7063820003953045e-05,0.00013454620501847107,0.0,3.328314886798924e-09,0.0,1.0759351347042295e-06,5.655143250027924e-07,-1.4564087628112674e-06,2.969663977691852e-06,0.0,2.6751153854236404e-05,2.7704733281612837e-05,1.130469082046963e-06,4.6846408825595806e-08,2.681456667563969e-07,0.0004078707953939158
9.416666742,1.8000000143999998e-06,0.0,0.004622214128889044,0.00014471598528533142,0.00012188849702946615,0.011069644524852885,0.0,0.2808252663645896,0.00048173009213118054,0.00016377914744404465,0.0001922232070109652,4.765891221874373e-05,0.00013534043345296085,0.0,3.328314886798924e-09,0.0,1.160997545815914e-06,5.701918440542698e-07,4.087846245722699e-06,2.9731326010856807e-06,0.0,2.7250049210064312e-05,2.784514142485499e-05,1.1124169236918686e-06,4.732919145107877e-08,2.7085929775102475e-07,0.0004143651718780422
9.458333409,1.8000000143999998e-06,0.0,0.004640736775713257,0.00014682024366819202,0.00012353129936781916,0.011254662595571513,0.0,0.2846727545391143,0.0004884624599613278,0.0001640706414660354,0.00019163044260422636,4.884843789864038e-05,0.00013611806737546988,0.0,3.328314886798924e-09,0.0,1.52716000342423e-06,5.770983794363776e-07,6.422307560680985e-05,3.0170119848186886e-06,0.0,2.7648334736301334e-05,2.8837860416197995e-05,1.0992878390627648e-06,4.785352682819414e-08,2.7380038972550014e-07,0.00043380894866541184
9.500000076,1.8000000143999998e-06,0.0,0.004658626366933236,0.00014891903423503298,0.00012518991612302192,0.011421107963548791,0.0,0.2884988026964188,0.000495110457672531,0.0001643634538366022,0.00019216169463661694,4.8938600995758515e-05,0.00013687630682411903,0.0,3.328314886798924e-09,0.0,1.5127292337519266e-06,5.860613330890276e-07,4.4367531030273876e-05,3.0143752876662174e-06,0.0,2.8308481131341694e-05,2.8398644228459846e-05,1.0829975479915223e-06,4.8321973475394094e-08,2.764361258671273e-07,0.00045076880867293384
9.541666742999999,1.8000000143999998e-06,0.0,0.0046758473781146675,0.00015101921604190462,0.00012687368201062783,0.011569177692857181,0.0,0.2922126204288256,0.0005015196685710707,0.00016466290716372488,0.00019228316968280913,4.9418861001508365e-05,0.00013764171650008754,0.0,3.328314886798924e-09,0.0,1.5049360463463762e-06,5.952457605252555e-07,4.223381483510323e-05,3.0010933745544494e-06,0.0,2.8375505043863493e-05,2.885576504961336e-05,1.09500499508062e-06,4.896767117779605e-08,2.8062764793431925e-07,0.00046932601755255663
